id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
ws859p362,Image,ws859p37b,248157,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_CE00068_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh00007925,http://id.loc.gov/authorities/subjects/sh85115757,http://id.loc.gov/authorities/subjects/sh85062563,http://id.loc.gov/authorities/subjects/sh85047836,http://id.loc.gov/authorities/subjects/sh85021799,http://id.loc.gov/authorities/subjects/sh85062565,,,,PH037_b231_CE00068_print (recto),open,
df72cq80g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b140_35923,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046094,http://id.loc.gov/authorities/subjects/sh85098655,http://id.loc.gov/authorities/subjects/sh00006584,http://id.loc.gov/authorities/subjects/sh85065869,,,,,,Watts Excavator.,open,
df737n113,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B00360,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85021856,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85128595,,,,,,"Wide-angle view of Portland Auditorium, 3rd and Market St. Lens gives full view of both streets.",open,
df735403z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b157_SH00216,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,PH037_b157_SH00216 Angelus Studio Photographs,open,
df738s88q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b203_42188,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2012003744,http://id.loc.gov/authorities/subjects/sh85101228,http://id.loc.gov/authorities/subjects/sh85115757,http://id.loc.gov/authorities/subjects/sh85012786,http://id.loc.gov/authorities/subjects/sh85012787,,,,,PH037_b203_42188,open,
df71g889n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b051_F00035,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2012000582,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85048847,http://id.loc.gov/authorities/subjects/sh85096377,,,,,,PH037_b051_F00035 Angelus Studio Photographs,open,
ws85bc328,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_022r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85079362,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85050707,,,,,PH037_b239_022r (verso),open,
ws859h425,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_58727_print_copy3_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,PH037_b224_58727 (copy 3) (verso),open,
ws85b853d,Image,ws85b8524,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_037r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055692,http://id.loc.gov/authorities/subjects/sh85109732,http://id.loc.gov/authorities/subjects/sh90001070,,,,,,,PH037_b238_037r (recto),open,
df737888f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b168_69327,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b168_69327,open,
gb19ff683,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00506_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85056208,http://id.loc.gov/authorities/subjects/sh85127595,http://id.loc.gov/authorities/subjects/sh85056515,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh2003003584,,,,Oregon grains & grasses from Eastern Oregon Experiment Station.,open,
df720013c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b083_S00032,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh2004001487,http://id.loc.gov/authorities/subjects/sh86006661,http://id.loc.gov/authorities/subjects/sh85114250,,,,,PH037_b083_S00032 Angelus Studio Photographs,open,
ws859n89w,Image,ws859n78c,248032,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_25130_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n86007768,http://id.loc.gov/authorities/subjects/sh85128377,http://id.loc.gov/authorities/subjects/sh85014773,http://id.loc.gov/authorities/subjects/sh85092897,,,,,,"Merriman's Novelty Shop, Seaside, OR. (recto)",open,
df71fs42p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b018_B00090,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85136296,http://id.loc.gov/authorities/subjects/sh85111042,http://id.loc.gov/authorities/subjects/sh94001223,http://id.loc.gov/authorities/subjects/sh85110913,http://id.loc.gov/authorities/subjects/sh94001224,,,,"Platform area of Union Station seen from approach to steel bridge, Portland. Station building in background, fence in foreground.",open,
ws85b444m,Image,ws85b465c,252945,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b235_S00177_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85061891,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85063965,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85087822,http://id.loc.gov/authorities/subjects/sh2005020013,,,,"Mazamas group on snowfields below Eliot Glacier, Mt. Hood. (recto)",open,
df737d578,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b164_57397,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85142419,http://id.loc.gov/authorities/subjects/sh85134581,,,,,,,,PH037_b164_57397,open,
ws859h735,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_02472_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85019614,http://id.loc.gov/authorities/subjects/sh85050311,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh2004001272,,,,,,PH037_b224_02472 (verso),open,
df735302g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b155_SH00219,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85116520,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85015159,,,,,,PH037_b155_SH00219 Angelus Studio Photographs,open,
df72cm28m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b130_T00167,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85048446,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,,Two big fir logs about 9 feet diameter. (Copy of J. F. Ford photo).,open,
df738q01f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b209_73065_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85036275,http://id.loc.gov/authorities/subjects/sh85048229,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh00006420,http://id.loc.gov/authorities/subjects/sh85134522,,,,,PH037_b209_73065_nitrate,open,
ws859g51x,Image,ws859g50n,245822,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_BR00097_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,PH037_b223_BR00097 (recto),open,
bv73cb64q,Image,bv73cb536,249260,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00033_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2018000303,,,,,,,,,"Custom House, Portland, OR. (recto)",open,
df71ft98r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b024_B00445,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85128633,,,,"Henry Building at 4th and Oak, Portland. Autos parked outside building. Bookstore and Loan Office visible on ground floor.",open,
df72cr56m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b141_MF00544,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh97005010,http://id.loc.gov/authorities/names/no2012108048,http://id.loc.gov/authorities/subjects/sh85063399,http://id.loc.gov/authorities/subjects/sh85138717,http://id.loc.gov/authorities/subjects/sh85105986,http://id.loc.gov/authorities/subjects/sh85065835,http://id.loc.gov/authorities/subjects/sh85063396,,Turbine Generators. Northwestern Electric White Salmon Plant,open,
ws85b183p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_Z01890_print_copy4_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85056231,,,,,,Port of Portland. Boats in terminal.[ PH037_b234_Z01890_copy5] (verso),open,
bv73cb67j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00110_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,Filling water wagon (by bucket). (verso),open,
ws859q75z,Image,ws859q74p,255569,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_Z00350_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85139691,http://id.loc.gov/authorities/subjects/sh85010221,http://id.loc.gov/authorities/subjects/sh85100430,http://id.loc.gov/authorities/subjects/sh85010367,http://id.loc.gov/authorities/subjects/sh85141731,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh89002541,,,Richfield gas station. (recto),open,
ws85bh234,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01171_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n50049280,,,,,,,,,Smart Money' a Warner Bros. and Vitaphone Production.,open,
ws85b963v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_060r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85107145,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85081020,http://id.loc.gov/authorities/subjects/sh2003000203,,,,,PH037_b239_060r (verso),open,
gb19fk229,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_AG00083_print_copy7,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85146366,http://id.loc.gov/authorities/subjects/sh85102835,http://id.loc.gov/authorities/subjects/sh85047270,http://id.loc.gov/authorities/subjects/sh85059105,http://id.loc.gov/authorities/subjects/sh85039613,,,,,PH037_b229_AG00083_print_copy7,open,
ws85b193x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_B01526_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/no2012003168,http://id.loc.gov/authorities/subjects/sh85067271,http://id.loc.gov/authorities/subjects/sh85052522,,,,,,,"Interior of lounge, Elks Temple, Portland. Large table in center of room, chairs around edges. (verso)",open,
df72ck869,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b127_H00053,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85068496,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85093636,http://id.loc.gov/authorities/subjects/sh85087089,,,,,,"Victor Trevett Monument on Memaloose Island, Columbia River.",open,
jm214s03d,Image,jm214s024,245026,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32658_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b217_32658_print (recto),open,
