id,model,children,archival_object_id,date_1,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,location_1,location_2,location_3,photographer_1,photographer_2,repository_1,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
df738s890,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b203_42189,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077817,http://id.loc.gov/authorities/subjects/sh85101228,http://id.loc.gov/authorities/subjects/sh85101060,http://id.loc.gov/authorities/subjects/sh85111990,http://id.loc.gov/authorities/subjects/sh85020167,http://id.loc.gov/authorities/subjects/sh85115757,,,,PH037_b203_42189,open,
ws85bb37f,Image,ws85bb365,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_094r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85075742,http://id.loc.gov/authorities/subjects/sh85033556,http://id.loc.gov/authorities/subjects/sh85015738,http://id.loc.gov/authorities/names/n79115343,,,,,,PH037_b239_094r (recto),open,
ws85bc795,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_044r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,PH037_b239_044r (verso),open,
ws85b881k,Image,ws85b8809,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_050r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85089133,,,,,,,PH037_b238_050r (recto),open,
df7353725,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b157_SH00166,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85015159,,,,,PH037_b157_SH00166 Angelus Studio Photographs,open,
bv73cb32f,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00069_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,Astoria in 1813. (verso),open,
ws85b8809,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_050r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85089133,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85147274,,,,,,,PH037_b238_050r (verso),open,
kp78gn76g,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b199_49023,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85127251,http://id.loc.gov/authorities/subjects/sh85134578,http://id.loc.gov/authorities/subjects/sh85134593,,,,,,,PH037_b199_49023,open,
k35698833,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_31961_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,,,PH037_b220_31961_print (verso),open,
ws85bb411,Image,ws85bb31s,,6/20/1914,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_010r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85121619,,,,,,,PH037_b239_010r (recto),open,
df7353369,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b156_S00500,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85068496,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,,PH037_b156_S00500 Angelus Studio Photographs,open,
bv73cb37t,Image,bv73cb36j,249280,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00077_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2018000303,,,,,,,,,"Fort Sheridan blockhouse, Willamette Valley, OR. (recto)",open,
df720018r,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b083_S00037,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5731780/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85095323,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85061891,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85137241,,,,,PH037_b083_S00037 Angelus Studio Photographs,open,
ws85bb43k,Image,,,1914,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_097r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh97003715,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85105203,,,,,,,PH037_b239_097r (verso),open,
ws859h65g,Image,ws859h23z,247825,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_B01199_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,The Oregonian(?) Imperial Hotel (recto),open,
df737k85g,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b176_48983,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85134522,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh88004738,,,,,PH037_b176_48983,open,
jm215428h,Image,jm2154277,252790,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_09986_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,Canyon Highway to Wallowa Lake (recto),open,
ws859k419,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_28945_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85028921,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,Portland (verso),open,
ws859j324,Image,ws859j31v,254299,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_SH00649_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039802,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,Portland dry dock (recto),open,
bv73cb871,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00164_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,PH037_b222_H00164_print (verso),open,
df737m90j,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b177_11223,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/6494173/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/names/no98068947,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh2008009411,,,,PH037_b177_11223,open,
df738s601,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b202_46078_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87002489,http://id.loc.gov/authorities/subjects/sh85145251,http://id.loc.gov/authorities/subjects/sh85138148,http://id.loc.gov/authorities/subjects/sh85035448,http://id.loc.gov/authorities/subjects/sh85122412,,,,,PH037_b202_46078_copy1,open,
ws859t65b,Image,ws859t66m,248078,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_Z01124_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,https://sws.geonames.org/6528251/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85022351,http://id.loc.gov/authorities/subjects/sh85096142,http://id.loc.gov/authorities/subjects/sh85104995,,,,,,PH037_b232_Z01124_print (recto),open,
df71g909x,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b052_FL00003,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85027052,http://id.loc.gov/authorities/subjects/sh85053089,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85062619,http://id.loc.gov/authorities/subjects/sh85040193,,,,PH037_b052_FL00003 Angelus Studio Photographs,open,
df735455q,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b158_OP00017_neg_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/names/n82215451,http://id.loc.gov/authorities/subjects/sh85011324,http://id.loc.gov/authorities/subjects/sh85011321,http://id.loc.gov/authorities/subjects/sh85062431,,,,,PH037_b158_OP00017_neg_copy2 Angelus Studio Photographs,open,
ws859s89q,Image,ws859s90g,245350,1910/1930,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_96259_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85126876,http://id.loc.gov/authorities/subjects/sh85126877,http://id.loc.gov/authorities/subjects/sh85027160,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85012328,http://id.loc.gov/authorities/subjects/sh85086428,http://id.loc.gov/authorities/subjects/sh85085963,http://id.loc.gov/authorities/subjects/sh85147274,,PH037_b232_96259_print_copy2 (recto),open,
ws859k23c,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_11933_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85047932,,,,,,Parade float -Rainbow Girls Club (verso),open,
ws859v41z,Image,ws859v427,252928,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_09765_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,https://sws.geonames.org/5756777/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85111945,http://id.loc.gov/authorities/subjects/sh85119367,http://id.loc.gov/authorities/subjects/sh85096476,http://id.loc.gov/authorities/subjects/sh85027443,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh2008004848,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85075925,Arch Rocks off Tillamook Beach. (recto),open,
bv73cb50c,Image,bv73cb49m,249286,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00092_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2018000303,,,,,,,,,USS Oregon' officers and reception committee. (recto),open,
k3569751m,Image,k3569750b,249228,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_14168_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046910,,,,,,,,,"Bird's eye view of Lewis & Clark Centennial Expositions and Oriental Fair' -Portland, OR. (recto)",open,
ws859p184,Image,ws859p16k,255560,1916/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_00017_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5720495/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh91003988,http://id.loc.gov/authorities/subjects/sh85038745,http://id.loc.gov/authorities/subjects/sh85121770,,,,,PH037_b231_00017_print (recto),open,
df71g485q,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b035_B00806,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/11428144/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85028921,,,,,,,,"Moore & Co. Building at 11th and Alder, Portland.",open,
ws859w87s,Image,ws859w882,255118,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z01785_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85001211,http://id.loc.gov/authorities/subjects/sh85078096,,,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85008810,http://id.loc.gov/authorities/subjects/sh85050584,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050588,PH037_b233_Z01785_print_copy2 (recto),open,
